IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,43.31,,,25.97,,56.19,43.3 [26.0 - 56.2],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,43.56,,,32.52,,53.66,43.6 [32.5 - 53.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,43.75,,,33.22,,54.93,43.7 [33.2 - 54.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,43.79,,,33.14,,54.88,43.8 [33.1 - 54.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,43.96,,,26.52,,57.32,44.0 [26.5 - 57.3],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,43.96,,,33.11,,55.76,44.0 [33.1 - 55.8],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.11,,,22.66,,62.24,44.1 [22.7 - 62.2],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.23,,,26.36,,58.47,44.2 [26.4 - 58.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.55,,,23.86,,62.74,44.5 [23.9 - 62.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,44.48,,,24.73,,61.45,44.5 [24.7 - 61.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.6,,,27.07,,56.93,44.6 [27.1 - 56.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.61,,,28,,58.97,44.6 [28.0 - 59.0],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,44.57,,,28.45,,58.27,44.6 [28.5 - 58.3],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,44.61,,,32.78,,54.81,44.6 [32.8 - 54.8],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.68,,,26.44,,58.41,44.7 [26.4 - 58.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,44.66,,,33.42,,54.79,44.7 [33.4 - 54.8],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.81,,,26.03,,57.43,44.8 [26.0 - 57.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,44.75,,,32.66,,55.45,44.8 [32.7 - 55.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,44.85,,,34.13,,55.87,44.8 [34.1 - 55.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,45.14,,,34.28,,55.99,45.1 [34.3 - 56.0],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.24,,,27.32,,57.23,45.2 [27.3 - 57.2],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.24,,,32.09,,54.43,45.2 [32.1 - 54.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.25,,,33.81,,56.9,45.2 [33.8 - 56.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,45.28,,,23.31,,61.69,45.3 [23.3 - 61.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.35,,,32.66,,56.92,45.4 [32.7 - 56.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.48,,,22.91,,62.58,45.5 [22.9 - 62.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,45.49,,,30.8,,55.91,45.5 [30.8 - 55.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,45.65,,,31.89,,57.93,45.6 [31.9 - 57.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.63,,,33.21,,56.86,45.6 [33.2 - 56.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.57,,,33.83,,57.38,45.6 [33.8 - 57.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,45.72,,,16.22,,65.47,45.7 [16.2 - 65.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,45.68,,,16.72,,65.3,45.7 [16.7 - 65.3],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,46.24,,,36.07,,56.65,46.2 [36.1 - 56.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,46.33,,,35.86,,56.04,46.3 [35.9 - 56.0],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,46.41,,,31.61,,59.25,46.4 [31.6 - 59.3],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,46.45,,,35.29,,57.54,46.4 [35.3 - 57.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,46.54,,,36.36,,56.67,46.5 [36.4 - 56.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,46.6,,,35.41,,57.63,46.6 [35.4 - 57.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,46.66,,,30.86,,57.94,46.7 [30.9 - 57.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,46.79,,,35.89,,57.58,46.8 [35.9 - 57.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,47.08,,,25.77,,60.67,47.1 [25.8 - 60.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,47.44,,,34.9,,58.62,47.4 [34.9 - 58.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,47.46,,,19.22,,63.25,47.5 [19.2 - 63.3],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,47.46,,,37.79,,56.71,47.5 [37.8 - 56.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,47.57,,,31.36,,58.82,47.6 [31.4 - 58.8],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,47.76,,,20.45,,62.4,47.8 [20.5 - 62.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.03,,,33.74,,58.92,48.0 [33.7 - 58.9],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.06,,,25.32,,62.22,48.1 [25.3 - 62.2],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.11,,,37.15,,57.83,48.1 [37.1 - 57.8],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.19,,,28.11,,65.54,48.2 [28.1 - 65.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.15,,,28.77,,64.52,48.2 [28.8 - 64.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.2,,,33.01,,60.61,48.2 [33.0 - 60.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.32,,,28.09,,64.55,48.3 [28.1 - 64.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.34,,,37.04,,60.61,48.3 [37.0 - 60.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.4,,,32.09,,59.61,48.4 [32.1 - 59.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.37,,,37.01,,60.53,48.4 [37.0 - 60.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.41,,,37.34,,58.52,48.4 [37.3 - 58.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.52,,,27.31,,65.49,48.5 [27.3 - 65.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.6,,,19.51,,65.36,48.6 [19.5 - 65.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.64,,,36.56,,60.56,48.6 [36.6 - 60.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.66,,,36.21,,60.39,48.7 [36.2 - 60.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.77,,,27.42,,64.16,48.8 [27.4 - 64.2],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.77,,,27.74,,61.6,48.8 [27.7 - 61.6],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.84,,,37.3,,59.72,48.8 [37.3 - 59.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,48.92,,,36.98,,60.21,48.9 [37.0 - 60.2],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,48.99,,,37.32,,60.15,49.0 [37.3 - 60.1],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,49.03,,,37.26,,60.43,49.0 [37.3 - 60.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,CHL,Chile,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,49.04,,,38.43,,58.51,49.0 [38.4 - 58.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,49.07,,,31.89,,61.37,49.1 [31.9 - 61.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,CHL,Chile,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,49.1,,,38.09,,59.38,49.1 [38.1 - 59.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,49.11,,,38.96,,59.09,49.1 [39.0 - 59.1],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,49.19,,,33.19,,63.5,49.2 [33.2 - 63.5],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,49.17,,,33.47,,63.32,49.2 [33.5 - 63.3],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,49.28,,,33.19,,62.69,49.3 [33.2 - 62.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,49.26,,,35.03,,59.38,49.3 [35.0 - 59.4],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,49.28,,,38.25,,60.03,49.3 [38.2 - 60.0],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,49.38,,,32.38,,63.65,49.4 [32.4 - 63.7],,,EN,2024-08-13T05:00:00.000Z
SA_0000001741,"Alcohol-attributable fractions (15+), liver cirrhosis deaths (%)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,49.41,,,38.6,,58.89,49.4 [38.6 - 58.9],,,EN,2024-08-13T05:00:00.000Z
